review_id,customer_id,restaurant_id,order_id,review_date,rating,sentiment,review_text,service_score,food_score,cleanliness_score,will_return
26585,10599,3072,67065,2025-11-14,5,positive,The restaurant had recommended for dinner. Cuisine was pizza style. I ordered Sirloin and the experience was positive.,5,5,5,1
26586,2837,6738,67068,2024-12-17,5,positive,The restaurant had fast delivery. Cuisine was thai style. I ordered Sashimi and the experience was positive.,5,5,5,1
26587,7594,10861,67072,2024-10-06,3,neutral,The restaurant had good location. Cuisine was thai style. I ordered Tacos and the experience was neutral.,2,2,4,0
26588,13107,9132,67076,2025-05-19,3,neutral,The restaurant had average experience. Cuisine was pizza style. I ordered Fries and the experience was neutral.,3,3,2,0
26589,11707,7858,67079,2024-03-09,2,negative,The restaurant had food was cold. Cuisine was greek style. I ordered Dumplings and the experience was negative.,3,1,3,0
26590,4600,10784,67081,2025-11-14,4,positive,The restaurant had clean place. Cuisine was israeli style. I ordered Noodles and the experience was positive.,4,5,4,1
26591,4980,7812,67083,2025-06-07,3,neutral,The restaurant had standard menu. Cuisine was mediterranean style. I ordered Mushroom Pizza and the experience was neutral.,3,2,3,0
26592,14503,9464,67086,2024-05-08,3,neutral,The restaurant had good location. Cuisine was pizza style. I ordered Garlic Bread and the experience was neutral.,2,4,4,0
26593,14249,4042,67092,2024-11-22,5,positive,The restaurant had high value for money. Cuisine was mexican style. I ordered Baklava and the experience was positive.,4,4,4,1
26594,1573,727,67094,2025-09-28,3,neutral,The restaurant had reasonable prices. Cuisine was italian style. I ordered Papaya Salad and the experience was neutral.,4,2,2,0
26595,2626,7727,67095,2025-05-30,3,neutral,The restaurant had average experience. Cuisine was greek style. I ordered Margherita Pizza and the experience was neutral.,4,2,2,0
26596,3942,11298,67099,2025-08-06,5,positive,The restaurant had fast delivery. Cuisine was greek style. I ordered Cheesecake and the experience was positive.,4,4,4,1
26597,6942,11032,67100,2024-09-04,3,neutral,The restaurant had okay for quick lunch. Cuisine was asian style. I ordered Mushroom Pizza and the experience was neutral.,3,2,4,0
26598,13105,9664,67101,2024-06-09,5,positive,The restaurant had high value for money. Cuisine was seafood style. I ordered Caesar Salad and the experience was positive.,4,5,5,1
26599,5940,7732,67102,2025-05-20,4,positive,The restaurant had excellent service. Cuisine was mexican style. I ordered Caesar Salad and the experience was positive.,4,4,5,1
26600,10537,7771,67105,2025-09-30,4,positive,The restaurant had fast delivery. Cuisine was mexican style. I ordered Ribeye Steak and the experience was positive.,4,5,3,1
26601,8248,2407,67111,2025-06-19,3,neutral,The restaurant had standard menu. Cuisine was greek style. I ordered Seafood Paella and the experience was neutral.,2,2,4,0
26602,8139,11067,67113,2024-09-06,4,positive,The restaurant had clean place. Cuisine was pizza style. I ordered Tzatziki and the experience was positive.,5,5,4,1
26603,1467,1739,67114,2024-06-24,5,positive,The restaurant had great atmosphere. Cuisine was israeli style. I ordered Nigiri Set and the experience was positive.,5,4,4,1
26604,3884,2326,67115,2025-02-05,4,positive,The restaurant had fresh ingredients. Cuisine was italian style. I ordered Naan and the experience was positive.,4,3,4,1
26605,7750,3594,67116,2024-09-25,5,positive,The restaurant had friendly staff. Cuisine was sushi style. I ordered Caesar Salad and the experience was positive.,5,4,4,1
26606,12334,11365,67117,2024-11-06,4,positive,The restaurant had friendly staff. Cuisine was indian style. I ordered Dal Tadka and the experience was positive.,3,4,5,1
26607,1353,9182,67119,2024-04-09,4,positive,The restaurant had fresh ingredients. Cuisine was indian style. I ordered Garlic Bread and the experience was positive.,5,5,5,1
26608,4658,10918,67123,2024-02-20,4,positive,The restaurant had excellent service. Cuisine was vegan style. I ordered Souvlaki and the experience was positive.,4,4,5,1
26609,6025,6740,67124,2024-12-25,5,positive,The restaurant had delicious food. Cuisine was pizza style. I ordered Baklava and the experience was positive.,4,4,4,1
26610,12463,271,67128,2025-09-02,4,positive,The restaurant had recommended for dinner. Cuisine was mediterranean style. I ordered Lamb Skewers and the experience was positive.,3,3,4,1
26611,3121,11808,67132,2025-09-07,5,positive,The restaurant had friendly staff. Cuisine was mexican style. I ordered Cheeseburger and the experience was positive.,4,5,4,1
26612,13226,6751,67133,2025-12-25,1,negative,The restaurant had long waiting time. Cuisine was indian style. I ordered Baklava and the experience was negative.,2,1,2,0
26613,8052,2424,67135,2025-10-23,4,positive,The restaurant had fresh ingredients. Cuisine was israeli style. I ordered Biryani and the experience was positive.,3,4,4,1
26614,784,2754,67136,2025-09-15,4,positive,The restaurant had recommended for dinner. Cuisine was steakhouse style. I ordered Yakitori and the experience was positive.,4,3,4,1
26615,3971,9928,67142,2025-04-02,5,positive,The restaurant had friendly staff. Cuisine was vegan style. I ordered Lasagna and the experience was positive.,5,5,4,1
26616,11896,9908,67145,2025-12-11,4,positive,The restaurant had high value for money. Cuisine was cafe style. I ordered Salmon Roll and the experience was positive.,3,5,3,1
26617,7091,10149,67154,2024-06-20,4,positive,The restaurant had delicious food. Cuisine was italian style. I ordered Naan and the experience was positive.,5,3,5,1
26618,7004,8038,67157,2024-01-04,3,neutral,The restaurant had good location. Cuisine was mexican style. I ordered Noodles and the experience was neutral.,2,4,4,0
26619,1844,10490,67164,2025-06-12,4,positive,The restaurant had clean place. Cuisine was cafe style. I ordered Lamb Skewers and the experience was positive.,3,4,4,1
26620,2847,1786,67165,2024-04-28,4,positive,The restaurant had delicious food. Cuisine was steakhouse style. I ordered Mashed Potatoes and the experience was positive.,3,3,3,1
26621,1598,7511,67168,2024-12-29,5,positive,The restaurant had recommended for dinner. Cuisine was pizza style. I ordered Chocolate Cake and the experience was positive.,4,4,5,1
26622,6830,11742,67169,2024-08-02,5,positive,The restaurant had great atmosphere. Cuisine was pizza style. I ordered Tzatziki and the experience was positive.,4,4,4,1
26623,428,6208,67172,2024-11-02,2,negative,The restaurant had noisy place. Cuisine was greek style. I ordered Bao Bun and the experience was negative.,3,1,2,0
26624,13754,4536,67173,2025-11-16,1,negative,The restaurant had too expensive. Cuisine was japanese style. I ordered Risotto and the experience was negative.,2,2,1,0
26625,1435,773,67174,2024-07-08,4,positive,The restaurant had clean place. Cuisine was burger style. I ordered Tiramisu and the experience was positive.,5,4,4,1
26626,8006,152,67176,2024-09-05,2,negative,The restaurant had slow service. Cuisine was italian style. I ordered Margherita Pizza and the experience was negative.,1,2,2,0
26627,13656,8085,67177,2025-08-23,3,neutral,The restaurant had okay for quick lunch. Cuisine was vegan style. I ordered Quinoa Salad and the experience was neutral.,3,4,3,0
26628,7341,10802,67182,2025-05-06,4,positive,The restaurant had fresh ingredients. Cuisine was asian style. I ordered Shrimp Pasta and the experience was positive.,3,4,4,1
26629,13907,3087,67185,2024-10-16,5,positive,The restaurant had excellent service. Cuisine was greek style. I ordered Noodles and the experience was positive.,5,4,5,1
26630,12324,9584,67188,2024-05-04,4,positive,The restaurant had fast delivery. Cuisine was indian style. I ordered Spring Rolls and the experience was positive.,4,5,4,1
26631,11844,9146,67189,2024-03-09,2,negative,The restaurant had too expensive. Cuisine was steakhouse style. I ordered Bao Bun and the experience was negative.,3,1,2,0
26632,5339,5970,67190,2024-02-24,4,positive,The restaurant had friendly staff. Cuisine was japanese style. I ordered Sirloin and the experience was positive.,4,4,5,1
26633,7562,4628,67194,2024-05-07,2,negative,The restaurant had too expensive. Cuisine was israeli style. I ordered Classic Burger and the experience was negative.,1,1,3,0
26634,5108,8459,67196,2025-05-11,4,positive,The restaurant had great atmosphere. Cuisine was steakhouse style. I ordered Nigiri Set and the experience was positive.,5,5,4,1
26635,2351,10478,67201,2024-10-05,2,negative,The restaurant had noisy place. Cuisine was mediterranean style. I ordered Hummus Plate and the experience was negative.,3,1,3,0
26636,8495,10515,67205,2025-01-27,5,positive,The restaurant had delicious food. Cuisine was pizza style. I ordered Vegan Burger and the experience was positive.,5,5,5,1
26637,13448,5883,67209,2024-09-18,4,positive,The restaurant had fresh ingredients. Cuisine was vegan style. I ordered Risotto and the experience was positive.,4,5,4,1
26638,9270,2603,67211,2025-08-04,1,negative,The restaurant had not clean enough. Cuisine was indian style. I ordered Fries and the experience was negative.,2,1,2,0
26639,13748,11798,67213,2024-07-30,5,positive,The restaurant had great atmosphere. Cuisine was burger style. I ordered Tiramisu and the experience was positive.,5,5,4,1
26640,4252,6018,67214,2024-12-17,3,neutral,The restaurant had standard menu. Cuisine was mediterranean style. I ordered Sirloin and the experience was neutral.,2,3,2,0
26641,7616,7403,67215,2024-08-14,5,positive,The restaurant had recommended for dinner. Cuisine was burger style. I ordered Greek Salad and the experience was positive.,5,4,4,1
26642,4472,6450,67218,2024-02-21,4,positive,The restaurant had clean place. Cuisine was sushi style. I ordered Onion Rings and the experience was positive.,4,4,3,1
26643,11000,7955,67221,2024-01-29,5,positive,The restaurant had fast delivery. Cuisine was italian style. I ordered Garlic Bread and the experience was positive.,4,4,5,1
26644,2336,847,67224,2024-09-13,4,positive,The restaurant had fast delivery. Cuisine was indian style. I ordered Gyros and the experience was positive.,3,5,3,1
26645,10030,1336,67225,2025-07-17,4,positive,The restaurant had recommended for dinner. Cuisine was cafe style. I ordered Israeli Salad and the experience was positive.,3,5,3,1
26646,5112,1003,67226,2025-04-28,2,negative,The restaurant had too expensive. Cuisine was pizza style. I ordered Entrecote and the experience was negative.,2,2,2,0
26647,8736,488,67228,2024-05-28,2,negative,The restaurant had food was cold. Cuisine was sushi style. I ordered Bao Bun and the experience was negative.,2,2,1,0
26648,12939,7496,67229,2025-11-09,3,neutral,The restaurant had average experience. Cuisine was mediterranean style. I ordered Pepperoni Pizza and the experience was neutral.,2,3,2,0
26649,8006,10715,67232,2025-05-12,5,positive,The restaurant had clean place. Cuisine was seafood style. I ordered Hummus Plate and the experience was positive.,5,4,4,1
26650,12018,2588,67234,2025-04-06,3,neutral,The restaurant had okay for quick lunch. Cuisine was seafood style. I ordered Sirloin and the experience was neutral.,2,2,4,0
26651,4678,8882,67235,2025-01-10,5,positive,The restaurant had fast delivery. Cuisine was vegan style. I ordered Quinoa Salad and the experience was positive.,5,4,4,1
26652,13586,214,67239,2025-03-16,4,positive,The restaurant had clean place. Cuisine was vegan style. I ordered Nachos and the experience was positive.,3,4,4,1
26653,6419,411,67241,2025-11-30,4,positive,The restaurant had delicious food. Cuisine was pizza style. I ordered Samosa and the experience was positive.,5,5,3,1
26654,1952,971,67242,2025-02-08,4,positive,The restaurant had great atmosphere. Cuisine was mexican style. I ordered Biryani and the experience was positive.,4,5,5,1
26655,14863,3431,67243,2024-03-11,4,positive,The restaurant had fast delivery. Cuisine was indian style. I ordered Tuna Roll and the experience was positive.,3,4,5,1
26656,6580,8664,67245,2024-01-22,4,positive,The restaurant had excellent service. Cuisine was asian style. I ordered Veggie Roll and the experience was positive.,5,4,3,1
26657,10251,8286,67248,2024-12-08,4,positive,The restaurant had recommended for dinner. Cuisine was thai style. I ordered Fries and the experience was positive.,5,5,5,1
26658,8013,8760,67249,2025-08-23,5,positive,The restaurant had friendly staff. Cuisine was asian style. I ordered Pasta Alfredo and the experience was positive.,4,4,4,1
26659,8588,4255,67251,2025-01-23,3,neutral,The restaurant had okay for quick lunch. Cuisine was israeli style. I ordered Bao Bun and the experience was neutral.,2,2,2,0
26660,14631,5563,67253,2025-05-28,4,positive,The restaurant had friendly staff. Cuisine was japanese style. I ordered Lamb Skewers and the experience was positive.,3,3,5,1
26661,2249,1080,67256,2024-11-12,4,positive,The restaurant had fresh ingredients. Cuisine was greek style. I ordered Grilled Fish and the experience was positive.,5,5,4,1
26662,298,10491,67257,2024-02-04,5,positive,The restaurant had great atmosphere. Cuisine was sushi style. I ordered Sashimi and the experience was positive.,4,5,4,1
26663,4122,9487,67260,2025-09-07,5,positive,The restaurant had high value for money. Cuisine was israeli style. I ordered Samosa and the experience was positive.,5,4,4,1
26664,6652,5457,67266,2025-11-22,5,positive,The restaurant had high value for money. Cuisine was pizza style. I ordered Caesar Salad and the experience was positive.,5,5,5,1
26665,8997,7276,67268,2024-03-26,5,positive,The restaurant had fresh ingredients. Cuisine was vegan style. I ordered Chocolate Cake and the experience was positive.,4,4,4,1
26666,12854,8419,67271,2025-01-11,1,negative,The restaurant had small portions. Cuisine was japanese style. I ordered Croissant and the experience was negative.,1,2,2,0
26667,11583,3427,67275,2025-09-04,2,negative,The restaurant had small portions. Cuisine was burger style. I ordered Hummus Plate and the experience was negative.,2,3,1,0
26668,11742,973,67276,2025-06-28,3,neutral,The restaurant had reasonable prices. Cuisine was sushi style. I ordered Sabich and the experience was neutral.,3,2,3,0
26669,1958,4029,67279,2025-10-12,4,positive,The restaurant had clean place. Cuisine was vegan style. I ordered Sashimi and the experience was positive.,4,4,5,1
26670,1411,2145,67280,2024-03-20,4,positive,The restaurant had delicious food. Cuisine was burger style. I ordered Gnocchi and the experience was positive.,5,3,4,1
26671,3555,11904,67284,2024-09-04,5,positive,The restaurant had recommended for dinner. Cuisine was italian style. I ordered Burrito and the experience was positive.,5,5,4,1
26672,12201,2133,67285,2024-03-16,4,positive,The restaurant had fast delivery. Cuisine was steakhouse style. I ordered Shakshuka and the experience was positive.,4,3,5,1
26673,7100,11718,67294,2025-07-11,3,neutral,The restaurant had okay for quick lunch. Cuisine was pizza style. I ordered Yakitori and the experience was neutral.,3,4,2,0
26674,9486,4367,67297,2024-03-30,4,positive,The restaurant had friendly staff. Cuisine was burger style. I ordered Salmon Roll and the experience was positive.,5,4,4,1
26675,14338,9944,67301,2024-10-05,5,positive,The restaurant had fast delivery. Cuisine was steakhouse style. I ordered Lentil Soup and the experience was positive.,5,5,5,1
26676,10454,1686,67304,2025-07-15,5,positive,The restaurant had friendly staff. Cuisine was asian style. I ordered Chicken Burger and the experience was positive.,5,4,5,1
26677,4202,9074,67305,2025-06-16,2,negative,The restaurant had long waiting time. Cuisine was pizza style. I ordered Ramen and the experience was negative.,1,2,2,0
26678,4325,8515,67306,2024-12-08,4,positive,The restaurant had high value for money. Cuisine was italian style. I ordered Vegan Burger and the experience was positive.,4,4,5,1
26679,1193,1582,67307,2025-03-23,4,positive,The restaurant had fast delivery. Cuisine was mediterranean style. I ordered Gnocchi and the experience was positive.,3,4,5,1
26680,11922,4000,67309,2025-09-07,5,positive,The restaurant had friendly staff. Cuisine was mexican style. I ordered Nachos and the experience was positive.,4,4,4,1
26681,11434,8203,67311,2025-02-21,4,positive,The restaurant had great atmosphere. Cuisine was mexican style. I ordered Pancakes and the experience was positive.,5,3,3,1
26682,5625,7526,67312,2024-02-12,4,positive,The restaurant had clean place. Cuisine was israeli style. I ordered Tempura and the experience was positive.,3,3,4,1
26683,13237,5516,67315,2024-01-06,1,negative,The restaurant had delivery was late. Cuisine was italian style. I ordered Margherita Pizza and the experience was negative.,2,1,2,0
26684,4969,8150,67316,2024-11-13,5,positive,The restaurant had friendly staff. Cuisine was cafe style. I ordered Sabich and the experience was positive.,5,5,4,1
26685,4779,1210,67319,2024-06-09,1,negative,The restaurant had long waiting time. Cuisine was asian style. I ordered Samosa and the experience was negative.,2,1,2,0
26686,9811,8796,67324,2025-02-04,4,positive,The restaurant had fast delivery. Cuisine was mexican style. I ordered Classic Burger and the experience was positive.,4,3,4,1
26687,5081,3927,67327,2024-11-30,5,positive,The restaurant had excellent service. Cuisine was japanese style. I ordered Tiramisu and the experience was positive.,4,4,5,1
26688,5725,2119,67328,2025-11-26,5,positive,The restaurant had delicious food. Cuisine was japanese style. I ordered Hummus Plate and the experience was positive.,5,5,4,1
26689,6655,9747,67333,2024-09-20,5,positive,The restaurant had great atmosphere. Cuisine was indian style. I ordered Pasta Alfredo and the experience was positive.,5,4,5,1
26690,4138,7527,67334,2024-01-29,3,neutral,The restaurant had good location. Cuisine was cafe style. I ordered Tom Yum and the experience was neutral.,3,2,4,0
26691,5101,10515,67338,2024-10-02,2,negative,The restaurant had delivery was late. Cuisine was thai style. I ordered Lentil Soup and the experience was negative.,3,2,3,0
26692,2824,10076,67339,2025-12-11,4,positive,The restaurant had recommended for dinner. Cuisine was italian style. I ordered Sashimi and the experience was positive.,3,4,4,1
26693,9072,11425,67343,2024-11-29,5,positive,The restaurant had friendly staff. Cuisine was cafe style. I ordered Ramen and the experience was positive.,5,4,5,1
26694,8943,10587,67345,2024-07-01,4,positive,The restaurant had great atmosphere. Cuisine was mexican style. I ordered Tzatziki and the experience was positive.,5,4,5,1
26695,3687,5045,67346,2025-06-21,5,positive,The restaurant had great atmosphere. Cuisine was steakhouse style. I ordered Tacos and the experience was positive.,4,5,4,1
26696,8270,9309,67349,2025-07-16,4,positive,The restaurant had fast delivery. Cuisine was japanese style. I ordered Kebab and the experience was positive.,5,4,3,1
26697,12353,5836,67352,2024-05-04,5,positive,The restaurant had recommended for dinner. Cuisine was asian style. I ordered Biryani and the experience was positive.,5,4,5,1
26698,9205,1405,67354,2024-11-24,4,positive,The restaurant had recommended for dinner. Cuisine was mexican style. I ordered Chocolate Cake and the experience was positive.,4,3,3,1
26699,12231,57,67355,2025-02-17,5,positive,The restaurant had clean place. Cuisine was pizza style. I ordered Baklava and the experience was positive.,4,4,4,1
26700,13587,7237,67357,2025-06-27,5,positive,The restaurant had delicious food. Cuisine was pizza style. I ordered Malabi and the experience was positive.,5,5,4,1
26701,1102,8850,67358,2025-08-06,5,positive,The restaurant had great atmosphere. Cuisine was burger style. I ordered Croissant and the experience was positive.,4,5,5,1
26702,1660,10584,67360,2024-11-24,5,positive,The restaurant had great atmosphere. Cuisine was seafood style. I ordered Veggie Roll and the experience was positive.,4,5,5,1
26703,8381,4251,67363,2024-03-11,4,positive,The restaurant had friendly staff. Cuisine was israeli style. I ordered Burrito and the experience was positive.,5,4,3,1
26704,5477,4417,67364,2025-09-13,3,neutral,The restaurant had good location. Cuisine was mediterranean style. I ordered Risotto and the experience was neutral.,2,4,3,0
26705,2474,6536,67366,2024-07-13,5,positive,The restaurant had friendly staff. Cuisine was pizza style. I ordered Paneer Masala and the experience was positive.,4,5,4,1
26706,4769,3062,67368,2024-04-28,5,positive,The restaurant had recommended for dinner. Cuisine was burger style. I ordered Sashimi and the experience was positive.,5,5,4,1
26707,6875,113,67372,2024-04-23,5,positive,The restaurant had excellent service. Cuisine was pizza style. I ordered Pancakes and the experience was positive.,5,5,4,1
26708,1248,5790,67376,2024-12-11,5,positive,The restaurant had excellent service. Cuisine was sushi style. I ordered Tofu Bowl and the experience was positive.,4,4,5,1
26709,12760,5959,67380,2024-04-18,3,neutral,The restaurant had nothing special. Cuisine was asian style. I ordered Tom Yum and the experience was neutral.,3,3,3,0
26710,2051,9760,67382,2024-06-14,4,positive,The restaurant had friendly staff. Cuisine was indian style. I ordered Milkshake and the experience was positive.,4,5,3,1
26711,5053,1517,67384,2025-12-26,5,positive,The restaurant had friendly staff. Cuisine was burger style. I ordered Pepperoni Pizza and the experience was positive.,4,5,5,1
26712,11063,288,67385,2025-04-16,3,neutral,The restaurant had average experience. Cuisine was italian style. I ordered Gnocchi and the experience was neutral.,4,4,3,0
26713,1254,915,67387,2025-01-29,2,negative,The restaurant had too expensive. Cuisine was pizza style. I ordered Lasagna and the experience was negative.,3,1,2,0
26714,12337,10974,67388,2024-01-13,4,positive,The restaurant had delicious food. Cuisine was indian style. I ordered Ramen and the experience was positive.,4,3,3,1
26715,10023,10279,67394,2024-04-18,1,negative,The restaurant had noisy place. Cuisine was seafood style. I ordered Onion Rings and the experience was negative.,1,2,2,0
26716,2691,2741,67395,2024-11-04,4,positive,The restaurant had fast delivery. Cuisine was asian style. I ordered Israeli Salad and the experience was positive.,4,3,5,1
26717,9644,2311,67396,2025-11-03,2,negative,The restaurant had delivery was late. Cuisine was cafe style. I ordered Massaman Curry and the experience was negative.,3,1,3,0
26718,14649,8922,67397,2025-06-09,4,positive,The restaurant had excellent service. Cuisine was indian style. I ordered Calamari and the experience was positive.,5,5,3,1
26719,1532,8588,67402,2024-05-07,5,positive,The restaurant had friendly staff. Cuisine was burger style. I ordered Pancakes and the experience was positive.,5,4,4,1
26720,8149,8464,67403,2024-05-09,5,positive,The restaurant had fresh ingredients. Cuisine was sushi style. I ordered Mango Sticky Rice and the experience was positive.,4,4,4,1
26721,8069,1178,67404,2025-02-17,3,neutral,The restaurant had reasonable prices. Cuisine was italian style. I ordered Nachos and the experience was neutral.,3,3,3,0
26722,10161,10524,67405,2024-10-26,5,positive,The restaurant had clean place. Cuisine was vegan style. I ordered Tuna Roll and the experience was positive.,5,4,4,1
26723,14528,6235,67406,2025-11-01,4,positive,The restaurant had great atmosphere. Cuisine was israeli style. I ordered Dumplings and the experience was positive.,3,3,5,1
26724,7564,3901,67411,2024-05-21,4,positive,The restaurant had fresh ingredients. Cuisine was mexican style. I ordered Entrecote and the experience was positive.,4,4,3,1
26725,2512,3509,67412,2025-04-17,4,positive,The restaurant had excellent service. Cuisine was israeli style. I ordered Margherita Pizza and the experience was positive.,3,3,4,1
26726,219,9853,67414,2025-04-16,3,neutral,The restaurant had good location. Cuisine was japanese style. I ordered Nigiri Set and the experience was neutral.,3,4,2,0
26727,3991,353,67417,2025-07-23,3,neutral,The restaurant had nothing special. Cuisine was sushi style. I ordered Massaman Curry and the experience was neutral.,3,2,3,0
26728,384,9527,67418,2025-07-15,5,positive,The restaurant had high value for money. Cuisine was pizza style. I ordered Quinoa Salad and the experience was positive.,5,5,5,1
26729,14073,912,67419,2025-12-30,5,positive,The restaurant had excellent service. Cuisine was steakhouse style. I ordered Tofu Bowl and the experience was positive.,5,5,5,1
26730,13351,4079,67420,2025-01-20,1,negative,The restaurant had food was cold. Cuisine was pizza style. I ordered Veggie Roll and the experience was negative.,1,1,2,0
26731,11323,10175,67424,2025-12-24,5,positive,The restaurant had clean place. Cuisine was indian style. I ordered Vegan Burger and the experience was positive.,4,4,5,1
26732,13650,11709,67429,2024-08-09,4,positive,The restaurant had recommended for dinner. Cuisine was greek style. I ordered Teriyaki Bowl and the experience was positive.,3,3,3,1
26733,10793,3386,67430,2025-11-04,5,positive,The restaurant had high value for money. Cuisine was vegan style. I ordered Chocolate Cake and the experience was positive.,5,4,5,1
26734,619,7492,67431,2024-10-09,4,positive,The restaurant had high value for money. Cuisine was indian style. I ordered Nachos and the experience was positive.,3,3,4,1
26735,6017,1015,67432,2024-04-25,5,positive,The restaurant had fresh ingredients. Cuisine was sushi style. I ordered Tempura and the experience was positive.,4,4,5,1
26736,7874,10142,67434,2025-02-17,5,positive,The restaurant had fast delivery. Cuisine was mediterranean style. I ordered Butter Chicken and the experience was positive.,4,4,4,1
26737,8700,5854,67436,2024-02-17,3,neutral,The restaurant had good location. Cuisine was pizza style. I ordered Fried Rice and the experience was neutral.,3,3,2,0
26738,5258,1573,67438,2024-09-01,4,positive,The restaurant had recommended for dinner. Cuisine was asian style. I ordered Samosa and the experience was positive.,4,3,5,1
26739,2792,11745,67441,2024-10-11,5,positive,The restaurant had high value for money. Cuisine was cafe style. I ordered Quinoa Salad and the experience was positive.,4,4,4,1
26740,8237,10769,67442,2024-04-19,4,positive,The restaurant had excellent service. Cuisine was steakhouse style. I ordered Seafood Paella and the experience was positive.,3,5,3,1
26741,14715,378,67445,2024-01-22,4,positive,The restaurant had great atmosphere. Cuisine was mediterranean style. I ordered Risotto and the experience was positive.,5,4,3,1
26742,14986,5988,67448,2024-08-16,5,positive,The restaurant had excellent service. Cuisine was thai style. I ordered Moussaka and the experience was positive.,5,4,4,1
26743,2752,2066,67449,2024-10-30,3,neutral,The restaurant had nothing special. Cuisine was cafe style. I ordered Lamb Skewers and the experience was neutral.,4,4,2,0
26744,11487,11186,67456,2025-01-13,5,positive,The restaurant had great atmosphere. Cuisine was japanese style. I ordered Caesar Salad and the experience was positive.,4,4,5,1
26745,1721,3231,67457,2024-05-07,5,positive,The restaurant had high value for money. Cuisine was mexican style. I ordered Veggie Roll and the experience was positive.,4,4,4,1
26746,14491,1713,67463,2024-03-25,2,negative,The restaurant had delivery was late. Cuisine was greek style. I ordered Shakshuka and the experience was negative.,2,3,1,0
26747,5179,5581,67466,2025-02-06,4,positive,The restaurant had high value for money. Cuisine was japanese style. I ordered Shrimp Pasta and the experience was positive.,4,4,5,1
26748,887,8318,67469,2024-07-19,4,positive,The restaurant had high value for money. Cuisine was vegan style. I ordered Greek Salad and the experience was positive.,3,3,3,1
26749,2904,3672,67472,2025-06-19,4,positive,The restaurant had friendly staff. Cuisine was steakhouse style. I ordered Cheeseburger and the experience was positive.,4,3,4,1
26750,437,8723,67473,2025-01-14,2,negative,The restaurant had not clean enough. Cuisine was japanese style. I ordered Risotto and the experience was negative.,3,1,2,0
26751,14965,9976,67475,2024-05-28,5,positive,The restaurant had high value for money. Cuisine was vegan style. I ordered Sushi Combo and the experience was positive.,4,5,5,1
26752,7575,9443,67476,2024-07-04,4,positive,The restaurant had fast delivery. Cuisine was asian style. I ordered Dumplings and the experience was positive.,3,4,3,1
26753,13107,1253,67479,2025-06-07,5,positive,The restaurant had fast delivery. Cuisine was cafe style. I ordered Seafood Paella and the experience was positive.,4,4,5,1
26754,3814,3893,67480,2025-01-09,5,positive,The restaurant had delicious food. Cuisine was asian style. I ordered Lasagna and the experience was positive.,4,4,4,1
26755,14444,11556,67481,2024-04-20,4,positive,The restaurant had delicious food. Cuisine was japanese style. I ordered Veggie Roll and the experience was positive.,4,5,5,1
26756,11197,5088,67482,2025-09-19,4,positive,The restaurant had high value for money. Cuisine was steakhouse style. I ordered Noodles and the experience was positive.,4,5,4,1
26757,3098,3427,67489,2024-09-24,5,positive,The restaurant had fresh ingredients. Cuisine was greek style. I ordered Falafel and the experience was positive.,4,4,5,1
26758,7184,2685,67493,2024-09-11,4,positive,The restaurant had excellent service. Cuisine was steakhouse style. I ordered Avocado Toast and the experience was positive.,4,5,5,1
26759,11686,373,67497,2024-10-13,5,positive,The restaurant had excellent service. Cuisine was greek style. I ordered Sushi Combo and the experience was positive.,4,4,5,1
26760,3152,11413,67501,2025-01-03,5,positive,The restaurant had fast delivery. Cuisine was italian style. I ordered Fried Rice and the experience was positive.,5,5,5,1
26761,9098,9001,67502,2024-08-14,5,positive,The restaurant had great atmosphere. Cuisine was thai style. I ordered Margherita Pizza and the experience was positive.,5,5,5,1
26762,4191,5570,67503,2025-01-27,3,neutral,The restaurant had okay for quick lunch. Cuisine was pizza style. I ordered Veggie Roll and the experience was neutral.,4,3,3,0
26763,6001,7419,67504,2024-08-24,5,positive,The restaurant had fresh ingredients. Cuisine was italian style. I ordered Tuna Roll and the experience was positive.,4,5,5,1
26764,13918,5996,67507,2024-03-04,5,positive,The restaurant had fresh ingredients. Cuisine was israeli style. I ordered Miso Soup and the experience was positive.,4,4,5,1
26765,5109,10617,67509,2025-09-04,5,positive,The restaurant had recommended for dinner. Cuisine was indian style. I ordered Mezze Plate and the experience was positive.,4,4,4,1
26766,7507,5903,67511,2024-01-31,4,positive,The restaurant had clean place. Cuisine was asian style. I ordered Pad Thai and the experience was positive.,5,3,4,1
26767,13173,2564,67512,2024-06-21,5,positive,The restaurant had friendly staff. Cuisine was asian style. I ordered Smoothie Bowl and the experience was positive.,5,4,4,1
26768,12689,2975,67514,2025-05-14,4,positive,The restaurant had fast delivery. Cuisine was indian style. I ordered Chicken Burger and the experience was positive.,3,4,4,1
26769,6246,11482,67515,2025-08-08,4,positive,The restaurant had friendly staff. Cuisine was israeli style. I ordered Quinoa Salad and the experience was positive.,3,3,5,1
26770,443,8336,67520,2025-06-13,4,positive,The restaurant had high value for money. Cuisine was israeli style. I ordered Omelette and the experience was positive.,3,4,4,1
26771,176,4705,67526,2024-09-12,5,positive,The restaurant had fast delivery. Cuisine was italian style. I ordered Mango Sticky Rice and the experience was positive.,5,4,5,1
26772,1633,3343,67530,2025-06-06,5,positive,The restaurant had fast delivery. Cuisine was steakhouse style. I ordered Seafood Paella and the experience was positive.,5,5,5,1
