order_id,customer_id,restaurant_id,order_datetime,order_channel,party_size,total_amount,discount_amount,delivery_minutes,order_status
77929,39,7460,2025-01-17 20:59:00,takeaway,5,76.39,0.0,0,completed
77930,12757,8424,2025-07-21 15:15:00,delivery,1,204.31,20.43,54,completed
77931,6143,2380,2025-05-24 13:25:00,delivery,1,253.53,0.0,13,completed
77932,2068,2769,2024-01-05 18:02:00,dine_in,8,307.0,0.0,0,completed
77933,8255,3695,2024-08-29 14:58:00,delivery,3,268.0,40.2,56,completed
77934,13024,981,2024-03-26 14:10:00,dine_in,7,564.87,56.49,0,completed
77935,12497,4746,2025-08-02 14:47:00,dine_in,6,149.19,7.46,0,completed
77936,10406,4262,2025-02-12 22:55:00,dine_in,8,443.76,66.56,0,completed
77937,14285,5869,2025-03-11 22:46:00,dine_in,1,416.04,0.0,0,completed
77938,10195,10300,2024-10-15 17:22:00,delivery,1,31.36,0.0,34,completed
77939,5576,4662,2025-07-09 11:57:00,dine_in,3,476.85,0.0,0,completed
77940,12201,6955,2024-12-13 22:38:00,dine_in,4,280.16,42.02,0,completed
77941,5711,10146,2024-10-18 11:56:00,dine_in,8,471.74,0.0,0,completed
77942,13337,6757,2025-09-09 21:09:00,app,3,376.36,18.82,0,cancelled
77943,8658,8525,2025-10-24 17:08:00,delivery,7,166.47,0.0,13,completed
77944,10158,9541,2024-05-24 16:33:00,dine_in,8,41.71,0.0,0,completed
77945,13881,5001,2025-09-23 12:38:00,takeaway,8,109.5,16.43,0,completed
77946,8711,7584,2025-07-17 10:24:00,dine_in,5,159.21,0.0,0,completed
77947,6630,5213,2024-05-16 14:21:00,takeaway,4,129.78,6.49,0,completed
77948,13052,2620,2025-04-04 12:03:00,dine_in,2,468.15,0.0,0,completed
77949,9649,11752,2024-02-14 16:09:00,dine_in,2,72.2,0.0,0,completed
77950,5635,6865,2024-06-23 22:36:00,dine_in,1,79.26,0.0,0,completed
77951,859,11502,2024-08-28 20:59:00,dine_in,2,816.87,0.0,0,completed
77952,1963,4909,2025-02-19 18:42:00,takeaway,6,193.89,0.0,0,completed
77953,7477,10378,2025-10-15 12:48:00,app,8,212.59,0.0,0,completed
77954,7864,10778,2024-04-13 14:59:00,delivery,7,467.74,46.77,29,completed
77955,5735,1451,2025-09-23 18:49:00,takeaway,4,307.64,46.15,0,completed
77956,12122,7223,2024-02-16 18:21:00,dine_in,5,269.08,0.0,0,completed
77957,10221,9902,2025-03-27 11:13:00,delivery,3,189.02,0.0,30,completed
77958,7657,1403,2024-04-20 14:42:00,dine_in,3,133.04,0.0,0,completed
77959,4220,10611,2025-09-11 14:45:00,website,5,498.6,0.0,0,completed
77960,12792,7208,2024-05-11 10:22:00,takeaway,7,105.01,15.75,0,completed
77961,13674,2921,2024-05-30 21:38:00,website,6,366.68,18.33,0,completed
77962,3676,7264,2025-09-26 15:27:00,delivery,2,446.99,44.7,30,completed
77963,14122,9399,2025-11-21 16:17:00,delivery,3,56.08,2.8,48,completed
77964,10399,8816,2025-06-04 20:27:00,app,7,295.52,14.78,0,completed
77965,4413,4482,2025-01-22 18:22:00,delivery,4,75.31,0.0,69,completed
77966,2893,7891,2025-12-19 21:36:00,takeaway,8,960.87,0.0,0,completed
77967,2730,9168,2025-07-21 10:53:00,takeaway,2,58.08,0.0,0,completed
77968,13326,10787,2024-07-04 17:14:00,delivery,7,228.18,0.0,74,completed
77969,7871,7592,2025-01-04 20:52:00,dine_in,1,459.22,0.0,0,completed
77970,14736,11356,2025-02-17 13:44:00,takeaway,3,115.96,0.0,0,completed
77971,9271,690,2025-06-14 11:31:00,delivery,7,59.52,0.0,50,completed
77972,3462,7841,2025-08-21 18:51:00,delivery,5,29.77,2.98,69,completed
77973,14996,3993,2024-03-05 12:14:00,takeaway,6,123.61,0.0,0,completed
77974,10331,515,2025-04-15 21:04:00,dine_in,4,132.27,0.0,0,completed
77975,11877,3569,2025-02-08 20:46:00,website,7,1311.65,0.0,0,completed
77976,11846,4648,2025-07-27 13:47:00,delivery,4,262.74,39.41,22,completed
77977,1920,4593,2025-10-12 17:37:00,takeaway,3,149.2,0.0,0,completed
77978,9973,10089,2024-06-27 16:53:00,website,1,63.01,0.0,0,completed
77979,10456,2304,2024-07-07 15:25:00,website,6,106.62,0.0,0,cancelled
77980,6792,5382,2024-05-23 14:17:00,takeaway,8,414.5,20.73,0,completed
77981,5215,7320,2024-09-07 10:36:00,dine_in,8,289.77,14.49,0,completed
77982,1303,830,2025-02-09 19:17:00,dine_in,2,260.14,13.01,0,completed
77983,12898,11721,2025-01-17 18:31:00,takeaway,2,149.77,0.0,0,completed
77984,7191,3342,2024-05-03 18:12:00,app,7,306.16,30.62,0,completed
77985,7867,8144,2025-05-11 19:33:00,dine_in,4,224.86,22.49,0,completed
77986,8905,9867,2024-03-18 11:24:00,app,5,345.81,0.0,0,completed
77987,4088,400,2025-08-03 23:51:00,delivery,1,407.1,0.0,36,completed
77988,1307,5511,2024-03-08 20:42:00,dine_in,6,586.03,87.9,0,completed
77989,5774,9393,2024-01-19 14:01:00,delivery,1,501.84,0.0,63,completed
77990,6639,10308,2024-08-26 17:48:00,delivery,5,123.66,6.18,23,completed
77991,5114,10925,2024-06-13 22:44:00,app,5,75.45,0.0,0,completed
77992,12294,11337,2024-05-11 11:42:00,delivery,5,65.4,0.0,71,completed
77993,240,9508,2025-03-18 18:05:00,delivery,5,214.32,0.0,26,completed
77994,13563,363,2025-11-29 19:30:00,dine_in,3,138.65,0.0,0,completed
77995,8942,3882,2024-09-19 15:53:00,takeaway,8,281.71,0.0,0,completed
77996,11086,1387,2024-07-24 22:29:00,takeaway,5,153.36,7.67,0,completed
77997,9944,6273,2024-01-26 10:33:00,website,1,262.1,26.21,0,completed
77998,13304,4638,2024-03-12 19:35:00,dine_in,2,546.94,0.0,0,completed
77999,11019,7054,2025-12-29 16:42:00,delivery,1,524.78,52.48,41,cancelled
78000,13538,755,2025-04-22 10:43:00,delivery,7,437.7,0.0,64,completed
78001,14087,9903,2025-07-24 15:41:00,website,3,222.49,0.0,0,completed
78002,4672,3141,2024-08-28 14:08:00,delivery,6,107.8,0.0,24,completed
78003,10909,772,2025-05-11 12:04:00,delivery,6,88.47,0.0,15,completed
78004,8873,1826,2024-03-24 10:26:00,dine_in,6,356.82,0.0,0,completed
78005,4102,8994,2024-11-13 10:50:00,app,3,55.46,0.0,0,completed
78006,9690,6129,2025-07-17 21:47:00,takeaway,3,104.58,0.0,0,completed
78007,7781,4999,2025-01-28 13:09:00,website,4,410.72,0.0,0,completed
78008,10574,6142,2024-05-17 10:24:00,delivery,3,221.99,0.0,57,completed
78009,1736,8360,2025-04-12 22:42:00,takeaway,4,108.39,0.0,0,completed
78010,3485,1926,2025-02-17 11:52:00,website,1,366.24,36.62,0,completed
78011,13565,824,2024-03-02 19:46:00,dine_in,7,427.6,21.38,0,cancelled
78012,10091,10563,2025-12-28 19:58:00,app,7,127.66,0.0,0,completed
78013,3311,10506,2024-07-26 21:23:00,website,8,180.64,0.0,0,completed
78014,6308,6902,2025-12-20 10:04:00,dine_in,4,141.78,14.18,0,completed
78015,1936,7596,2024-01-09 19:41:00,dine_in,7,203.18,0.0,0,completed
78016,6459,8933,2025-08-27 14:07:00,takeaway,2,258.18,0.0,0,completed
78017,14124,8347,2025-05-24 21:30:00,dine_in,3,107.42,0.0,0,completed
78018,4946,10452,2024-10-18 16:22:00,dine_in,4,788.88,0.0,0,completed
78019,1134,6724,2024-02-08 22:09:00,dine_in,1,109.25,0.0,0,completed
78020,2247,11151,2025-12-27 23:21:00,delivery,1,319.54,15.98,67,completed
78021,2081,8314,2024-08-11 14:28:00,dine_in,4,141.04,14.1,0,completed
78022,8831,7053,2024-02-01 22:40:00,dine_in,5,498.47,0.0,0,refunded
78023,8927,11142,2025-05-14 12:03:00,dine_in,8,504.42,0.0,0,completed
78024,1726,2978,2024-10-13 10:41:00,delivery,8,110.39,0.0,66,completed
78025,13707,3591,2024-02-26 14:23:00,dine_in,7,172.05,8.6,0,completed
78026,8235,9614,2025-04-05 18:51:00,delivery,8,163.18,16.32,25,completed
78027,1811,6373,2024-11-07 11:56:00,delivery,3,116.16,0.0,31,completed
78028,10382,10148,2024-11-06 23:39:00,dine_in,3,139.96,0.0,0,completed
78029,9085,7741,2024-06-04 16:13:00,delivery,7,345.33,17.27,40,completed
78030,11560,7120,2025-05-31 11:01:00,delivery,7,405.12,0.0,74,completed
78031,2250,4196,2024-01-23 13:13:00,app,5,139.58,0.0,0,completed
78032,2158,1149,2024-11-13 23:40:00,dine_in,1,471.54,0.0,0,completed
78033,1721,8587,2024-03-11 11:11:00,delivery,2,545.63,0.0,45,completed
78034,9947,8168,2025-06-11 13:10:00,delivery,7,320.28,0.0,33,completed
78035,8900,1042,2024-01-24 11:08:00,delivery,7,238.7,35.8,23,completed
78036,9489,8345,2025-01-05 23:03:00,delivery,1,45.0,0.0,61,completed
78037,3107,11228,2024-11-27 17:58:00,dine_in,5,713.35,0.0,0,completed
78038,3957,10832,2024-09-06 16:15:00,website,4,305.15,0.0,0,completed
78039,4004,10684,2024-02-27 19:52:00,dine_in,3,387.65,0.0,0,completed
78040,12879,7661,2025-07-11 15:31:00,delivery,2,227.7,34.16,74,completed
78041,10459,8946,2024-07-07 22:41:00,dine_in,1,280.86,14.04,0,completed
78042,14480,1534,2025-05-17 10:45:00,delivery,4,363.24,54.49,22,completed
78043,11213,7641,2025-01-10 17:33:00,dine_in,6,89.6,0.0,0,completed
78044,5474,5341,2025-09-25 23:43:00,dine_in,4,163.86,16.39,0,completed
78045,9149,10119,2024-11-01 18:10:00,app,1,210.6,21.06,0,completed
78046,11827,10412,2024-07-18 10:15:00,delivery,5,52.16,0.0,40,completed
78047,10628,3503,2024-12-21 20:22:00,dine_in,7,262.72,13.14,0,completed
78048,13153,6080,2025-08-31 22:42:00,delivery,6,306.59,30.66,34,completed
78049,11087,10513,2024-03-21 11:20:00,app,7,894.29,134.14,0,completed
78050,9536,5209,2025-01-27 15:11:00,delivery,1,336.2,33.62,16,completed
78051,14971,6834,2025-06-29 16:23:00,app,1,227.08,11.35,0,completed
78052,11045,6053,2024-06-02 12:59:00,takeaway,1,731.55,0.0,0,completed
78053,2209,6697,2024-05-29 18:30:00,takeaway,1,220.86,0.0,0,completed
78054,1678,11685,2024-07-08 22:53:00,dine_in,4,202.9,30.43,0,completed
78055,6723,4508,2024-09-14 15:56:00,delivery,5,284.85,0.0,70,completed
78056,6824,6660,2025-08-18 15:11:00,takeaway,1,170.81,0.0,0,completed
78057,12710,812,2024-03-23 19:33:00,delivery,7,258.28,0.0,50,completed
78058,13536,6793,2024-11-26 16:32:00,dine_in,2,101.81,0.0,0,completed
78059,7695,11634,2024-08-15 19:21:00,dine_in,8,88.86,0.0,0,completed
78060,10347,5337,2025-02-03 17:52:00,delivery,6,123.21,12.32,27,completed
78061,9278,3204,2024-01-16 22:33:00,app,6,315.5,47.32,0,completed
78062,12137,1012,2024-04-06 23:10:00,website,6,875.45,0.0,0,completed
78063,9965,10116,2024-08-04 17:46:00,takeaway,8,943.72,0.0,0,completed
78064,7063,7044,2025-10-17 14:15:00,delivery,5,76.92,11.54,43,completed
78065,7724,10413,2024-01-04 18:35:00,delivery,6,451.35,0.0,49,completed
78066,3273,6032,2025-12-11 20:38:00,delivery,1,167.74,0.0,68,completed
78067,8007,4964,2024-01-23 14:06:00,website,3,929.44,0.0,0,completed
78068,1420,9926,2024-02-01 18:22:00,takeaway,1,338.35,0.0,0,completed
78069,6834,11977,2024-04-10 20:36:00,dine_in,3,913.0,0.0,0,completed
78070,13531,5665,2024-12-16 17:34:00,app,8,608.95,60.9,0,completed
78071,4059,9855,2024-01-06 15:59:00,dine_in,6,15.92,1.59,0,completed
78072,14382,11106,2024-04-03 23:45:00,takeaway,8,306.5,0.0,0,completed
78073,8440,3870,2024-09-14 20:01:00,takeaway,8,49.43,4.94,0,completed
78074,140,1572,2024-11-29 13:26:00,website,8,357.36,0.0,0,completed
78075,6873,9873,2025-03-13 11:48:00,app,5,256.2,0.0,0,completed
78076,14373,11823,2025-01-07 22:52:00,takeaway,3,15.0,0.0,0,completed
78077,6960,3520,2025-05-02 10:15:00,delivery,8,315.16,47.27,13,completed
78078,3960,10257,2025-08-02 16:56:00,delivery,8,69.21,0.0,41,completed
78079,13675,1703,2025-11-05 17:38:00,takeaway,7,15.0,0.0,0,completed
78080,2950,3459,2024-12-05 11:57:00,dine_in,2,332.16,16.61,0,completed
78081,5948,11404,2024-11-01 16:41:00,dine_in,6,191.37,0.0,0,completed
78082,12191,2658,2024-04-04 18:03:00,delivery,7,83.25,8.33,39,completed
78083,4452,9847,2025-06-27 23:37:00,website,1,263.25,13.16,0,completed
78084,8433,4316,2025-05-19 21:40:00,takeaway,6,102.1,5.11,0,completed
78085,7246,10859,2024-11-26 19:26:00,dine_in,2,131.2,6.56,0,completed
78086,14051,5621,2024-04-11 16:51:00,dine_in,2,413.31,0.0,0,completed
78087,9599,4209,2024-08-12 10:43:00,dine_in,7,59.6,8.94,0,completed
78088,7787,3459,2025-04-17 20:39:00,delivery,2,164.1,0.0,37,cancelled
78089,12730,7440,2024-03-09 12:29:00,app,5,186.9,18.69,0,completed
78090,10553,1414,2025-05-14 17:27:00,dine_in,6,79.41,0.0,0,completed
78091,4185,1562,2024-11-18 23:20:00,app,8,126.52,0.0,0,completed
78092,6848,8139,2025-03-19 21:00:00,app,4,35.12,5.27,0,completed
78093,617,8745,2024-10-10 21:01:00,takeaway,7,676.24,0.0,0,refunded
78094,14728,1560,2024-08-22 17:58:00,delivery,5,138.69,6.93,23,completed
78095,13360,9951,2025-08-25 14:45:00,app,4,1892.23,0.0,0,completed
78096,5011,6556,2024-10-31 17:21:00,dine_in,7,404.68,40.47,0,refunded
78097,11509,608,2024-10-10 23:02:00,takeaway,4,36.74,0.0,0,completed
78098,13369,6743,2025-04-18 21:19:00,delivery,7,529.35,0.0,56,completed
78099,3770,6018,2025-11-01 17:25:00,dine_in,3,128.0,0.0,0,completed
78100,4287,10854,2025-11-22 16:47:00,dine_in,5,359.66,0.0,0,completed
78101,11448,4424,2024-08-28 22:17:00,takeaway,8,954.49,47.72,0,completed
78102,11578,9904,2024-03-25 16:25:00,delivery,5,1040.13,156.02,30,completed
78103,7396,3765,2025-06-27 13:09:00,dine_in,2,135.66,0.0,0,completed
78104,5522,7824,2024-05-29 14:54:00,delivery,6,392.44,0.0,52,completed
78105,8389,4618,2024-03-27 13:27:00,delivery,6,210.64,0.0,30,completed
78106,5443,3811,2025-09-18 15:47:00,app,8,73.72,7.37,0,completed
78107,10369,7955,2025-10-31 17:38:00,dine_in,4,544.19,54.42,0,completed
78108,4762,3793,2024-10-25 21:54:00,delivery,8,209.83,0.0,13,completed
78109,4746,7391,2025-10-14 13:20:00,dine_in,3,483.33,24.17,0,completed
78110,8430,7133,2024-03-28 11:45:00,delivery,1,269.6,26.96,24,completed
78111,4905,10938,2024-04-25 18:44:00,delivery,5,922.3,92.23,56,completed
78112,11792,2912,2025-08-20 20:33:00,delivery,8,1111.74,55.59,40,completed
78113,5168,5785,2024-08-12 19:23:00,takeaway,4,259.56,0.0,0,completed
78114,1839,4582,2025-09-08 11:16:00,dine_in,1,415.3,41.53,0,completed
78115,7278,3762,2024-06-10 22:23:00,dine_in,7,229.38,0.0,0,completed
78116,8752,6884,2024-02-24 15:47:00,delivery,3,391.63,19.58,60,completed
78117,4572,9848,2024-02-07 20:22:00,dine_in,2,91.29,9.13,0,completed
78118,11354,10056,2024-02-16 18:28:00,app,6,99.4,9.94,0,completed
78119,8782,10362,2025-11-07 18:18:00,delivery,5,65.55,3.28,65,completed
78120,8726,5949,2024-11-06 11:39:00,app,8,401.04,20.05,0,completed
78121,12191,911,2024-07-05 18:38:00,dine_in,7,76.08,7.61,0,completed
78122,6962,8265,2024-02-08 10:49:00,delivery,8,227.03,0.0,54,completed
78123,12953,1991,2024-06-07 20:35:00,website,3,1043.59,52.18,0,completed
78124,7041,8949,2024-10-01 23:10:00,dine_in,2,139.19,6.96,0,completed
78125,1788,9182,2024-09-11 15:18:00,dine_in,5,456.06,0.0,0,completed
78126,3859,1780,2024-01-14 19:55:00,takeaway,3,228.31,0.0,0,completed
78127,7403,168,2025-10-15 11:32:00,takeaway,4,652.99,0.0,0,completed
78128,8259,9570,2024-06-25 20:47:00,delivery,5,498.68,74.8,37,completed
78129,3866,11657,2024-02-18 14:33:00,takeaway,8,141.81,21.27,0,completed
78130,11552,3027,2024-07-25 12:31:00,dine_in,2,196.58,9.83,0,completed
78131,13970,1873,2025-02-23 10:47:00,takeaway,1,592.94,0.0,0,completed
78132,500,542,2024-04-11 17:57:00,dine_in,6,303.29,0.0,0,refunded
78133,3190,4218,2024-04-29 12:42:00,dine_in,5,34.25,3.43,0,completed
78134,1644,3235,2025-11-07 20:30:00,dine_in,2,730.2,36.51,0,completed
78135,514,6316,2025-09-13 14:07:00,dine_in,7,663.71,0.0,0,completed
78136,3522,3920,2024-12-15 23:23:00,takeaway,6,267.2,0.0,0,completed
78137,13638,107,2024-08-01 10:47:00,delivery,3,157.32,15.73,50,completed
78138,5980,10507,2025-11-21 14:40:00,takeaway,7,241.41,24.14,0,completed
78139,10526,11826,2025-05-27 22:28:00,app,6,751.11,0.0,0,completed
78140,6908,2214,2024-07-09 13:28:00,delivery,4,237.68,0.0,47,completed
78141,4721,8988,2024-09-14 23:07:00,app,4,451.8,0.0,0,completed
78142,5579,3787,2024-11-01 16:30:00,dine_in,5,476.76,23.84,0,completed
78143,9725,7484,2024-10-20 20:54:00,dine_in,1,873.06,87.31,0,completed
78144,6506,301,2025-04-13 19:27:00,delivery,5,28.16,4.22,37,completed
78145,6708,10370,2024-05-20 10:22:00,website,5,47.61,7.14,0,completed
78146,6199,11443,2024-02-02 21:45:00,delivery,5,759.56,0.0,47,completed
78147,10166,6234,2024-04-23 12:51:00,dine_in,2,142.77,0.0,0,completed
78148,874,4111,2025-12-26 12:25:00,app,3,88.74,4.44,0,completed
78149,5147,9238,2025-11-07 20:16:00,website,3,16.66,2.5,0,completed
78150,13869,10451,2025-07-09 14:44:00,app,3,438.1,0.0,0,refunded
78151,7996,8762,2025-02-23 15:12:00,delivery,5,204.65,0.0,71,completed
78152,7760,10301,2025-10-04 10:05:00,dine_in,6,574.63,0.0,0,completed
78153,5264,2121,2025-02-22 13:45:00,app,2,177.76,8.89,0,completed
78154,86,2713,2024-06-09 12:35:00,dine_in,2,416.57,41.66,0,completed
78155,6695,9269,2025-11-24 16:49:00,dine_in,3,399.12,0.0,0,completed
78156,832,7984,2025-03-25 13:20:00,dine_in,1,239.94,12.0,0,completed
78157,6431,2897,2025-01-29 15:10:00,delivery,8,415.27,20.76,35,completed
78158,8139,11251,2025-12-30 14:08:00,dine_in,3,132.75,0.0,0,completed
78159,804,7824,2025-01-09 20:00:00,website,2,448.8,22.44,0,completed
78160,13572,9102,2025-03-21 23:16:00,app,4,314.52,31.45,0,completed
78161,9272,423,2024-04-18 18:37:00,website,8,520.57,0.0,0,completed
78162,620,247,2024-03-15 14:48:00,dine_in,7,243.0,0.0,0,completed
78163,5868,4434,2025-01-07 17:42:00,takeaway,7,258.73,12.94,0,completed
78164,12723,501,2025-04-14 19:17:00,website,4,80.26,0.0,0,completed
78165,8157,9707,2024-12-26 21:33:00,takeaway,5,268.64,26.86,0,completed
78166,9202,2217,2024-02-03 19:35:00,takeaway,1,29.7,1.49,0,completed
78167,1137,11369,2024-11-01 16:43:00,delivery,3,328.14,0.0,68,completed
78168,13588,1195,2024-06-09 13:34:00,dine_in,1,83.11,4.16,0,completed
78169,244,7748,2025-05-11 23:33:00,takeaway,3,238.39,0.0,0,completed
78170,4829,10869,2024-11-01 19:03:00,delivery,2,194.74,0.0,67,completed
78171,4576,9841,2025-07-21 11:02:00,dine_in,5,627.26,0.0,0,completed
78172,1286,3209,2025-08-31 13:15:00,delivery,7,391.86,0.0,67,completed
78173,13366,3091,2024-07-28 11:26:00,delivery,8,96.29,9.63,69,completed
78174,1275,7052,2025-05-27 15:34:00,website,5,842.44,84.24,0,completed
78175,2606,8041,2025-12-25 23:12:00,takeaway,8,922.71,92.27,0,completed
78176,61,8956,2025-06-20 19:44:00,app,3,967.06,96.71,0,completed
78177,12350,6682,2025-08-25 19:04:00,app,6,195.67,9.78,0,completed
78178,4948,7810,2025-02-06 13:35:00,delivery,3,194.1,9.71,57,completed
78179,7232,4553,2024-11-14 18:32:00,delivery,4,135.99,0.0,39,completed
78180,2053,1384,2025-04-10 22:32:00,dine_in,2,62.92,3.15,0,completed
78181,6380,4923,2025-05-13 13:52:00,app,7,179.92,0.0,0,completed
78182,14741,172,2025-10-26 12:34:00,delivery,6,167.84,16.78,39,cancelled
78183,6232,9454,2024-07-06 12:00:00,dine_in,8,53.13,0.0,0,completed
78184,7116,7151,2025-02-19 18:09:00,delivery,6,390.06,58.51,64,completed
78185,3700,9129,2025-09-11 16:36:00,dine_in,7,18.93,0.0,0,completed
78186,13730,2627,2025-03-28 16:04:00,dine_in,3,149.1,7.46,0,completed
78187,2378,9603,2025-04-30 17:53:00,app,8,35.44,0.0,0,completed
78188,5805,3601,2024-12-30 21:19:00,takeaway,4,125.02,6.25,0,cancelled
78189,14433,2298,2024-05-11 17:04:00,takeaway,4,735.37,0.0,0,completed
78190,6657,9353,2025-10-25 13:58:00,delivery,7,322.35,0.0,28,completed
78191,2829,2710,2024-05-21 16:47:00,app,3,219.12,10.96,0,completed
78192,6847,2430,2024-07-16 20:23:00,dine_in,5,153.45,0.0,0,completed
78193,9156,5523,2024-09-06 13:15:00,delivery,4,318.15,0.0,42,completed
78194,5171,5879,2025-06-21 14:20:00,delivery,8,44.67,0.0,15,completed
78195,2849,7967,2025-06-01 14:10:00,app,5,81.2,8.12,0,completed
78196,4247,3634,2024-05-08 17:17:00,app,6,364.82,0.0,0,completed
78197,1122,8632,2024-02-15 17:27:00,dine_in,7,204.28,30.64,0,completed
78198,2225,197,2024-02-27 20:09:00,dine_in,7,95.97,9.6,0,completed
78199,195,6583,2025-02-18 13:05:00,takeaway,6,504.6,25.23,0,completed
78200,4479,10661,2025-12-19 17:27:00,takeaway,7,15.0,0.0,0,completed
78201,1286,9174,2025-12-20 18:26:00,dine_in,3,329.32,0.0,0,completed
78202,8208,1446,2024-04-27 12:04:00,delivery,2,145.07,0.0,12,completed
78203,8081,11272,2025-11-16 15:47:00,delivery,1,62.87,9.43,47,completed
78204,13279,6369,2024-12-24 16:08:00,delivery,6,58.28,0.0,44,completed
78205,1084,4712,2024-08-16 15:32:00,takeaway,6,240.57,0.0,0,completed
78206,14018,1889,2024-07-28 15:43:00,delivery,4,108.5,0.0,51,completed
78207,13075,33,2024-04-02 13:18:00,app,2,815.33,40.77,0,completed
78208,14263,8757,2024-06-08 11:54:00,delivery,6,361.18,54.18,21,completed
78209,3117,7383,2024-12-16 12:09:00,app,1,389.66,0.0,0,completed
78210,1112,11326,2025-02-03 17:06:00,dine_in,4,67.17,0.0,0,completed
78211,6657,8527,2024-02-04 12:46:00,takeaway,2,466.35,0.0,0,completed
78212,4047,105,2025-05-02 16:55:00,dine_in,5,413.11,0.0,0,completed
78213,10984,8544,2025-03-19 22:24:00,dine_in,2,263.2,13.16,0,completed
78214,9402,2339,2025-02-16 17:28:00,app,5,193.06,0.0,0,completed
78215,12865,5797,2025-10-19 21:20:00,delivery,7,45.0,4.5,14,completed
78216,8219,2570,2024-12-01 21:43:00,takeaway,7,226.35,22.64,0,completed
78217,2544,4585,2024-07-14 15:49:00,dine_in,7,674.65,0.0,0,completed
78218,13836,9652,2024-12-01 19:53:00,dine_in,3,118.2,0.0,0,completed
78219,13087,4165,2025-09-01 18:41:00,delivery,3,146.02,0.0,55,completed
78220,82,9509,2025-03-17 16:44:00,app,7,373.84,18.69,0,completed
78221,7730,11180,2025-02-14 22:13:00,dine_in,6,82.32,0.0,0,completed
78222,4464,7561,2024-11-30 14:19:00,dine_in,6,467.16,46.72,0,completed
78223,5187,8779,2024-03-22 16:55:00,website,8,838.22,0.0,0,completed
78224,3877,1315,2024-06-01 16:40:00,app,5,235.94,0.0,0,completed
78225,5821,9243,2025-05-16 13:22:00,takeaway,7,559.4,0.0,0,completed
78226,3499,637,2024-10-25 14:14:00,dine_in,7,638.34,95.75,0,completed
78227,5650,1618,2024-05-02 18:53:00,dine_in,1,103.64,0.0,0,completed
78228,7623,11217,2024-04-20 12:38:00,dine_in,2,372.54,37.25,0,completed
78229,11724,1031,2024-06-24 23:55:00,delivery,6,129.28,19.39,53,completed
78230,9456,9465,2024-11-01 21:45:00,website,3,851.4,0.0,0,completed
78231,13979,8923,2025-07-11 13:58:00,app,7,200.28,0.0,0,completed
78232,1611,10132,2024-03-11 22:53:00,takeaway,3,249.15,24.91,0,completed
78233,9389,11976,2024-07-19 18:10:00,takeaway,1,848.47,42.42,0,completed
78234,3014,10290,2025-10-15 18:10:00,dine_in,7,181.49,27.22,0,completed
78235,645,6494,2024-05-23 21:05:00,app,3,524.84,78.73,0,completed
78236,13211,3742,2025-11-23 15:19:00,website,1,105.0,15.75,0,completed
78237,3930,8872,2025-03-29 17:41:00,delivery,1,781.73,0.0,18,completed
78238,7478,10719,2024-04-08 14:04:00,dine_in,4,94.19,4.71,0,completed
78239,8443,11592,2024-08-01 10:14:00,app,4,67.8,0.0,0,cancelled
78240,6324,11381,2024-06-13 21:17:00,dine_in,5,48.06,0.0,0,completed
78241,11759,5222,2024-07-16 14:41:00,dine_in,8,397.83,0.0,0,completed
78242,1628,1580,2024-04-24 15:53:00,delivery,5,636.09,0.0,50,completed
78243,7295,4691,2024-02-02 13:11:00,delivery,7,250.76,37.61,54,completed
78244,12262,3572,2025-07-16 22:38:00,delivery,7,265.36,39.8,40,completed
78245,11374,2617,2025-06-12 14:10:00,delivery,5,137.42,20.61,64,completed
78246,10675,2873,2025-08-19 18:03:00,delivery,8,64.56,0.0,73,completed
78247,3367,267,2024-04-24 19:15:00,delivery,3,189.0,0.0,73,completed
78248,6367,1602,2024-06-06 18:18:00,dine_in,2,27.64,0.0,0,completed
78249,4859,7299,2024-12-21 21:05:00,website,5,269.5,0.0,0,refunded
78250,10801,8502,2024-05-10 20:27:00,delivery,1,111.48,16.72,23,refunded
78251,6110,11513,2025-02-18 11:05:00,dine_in,2,257.3,0.0,0,completed
78252,12404,7429,2025-08-07 22:47:00,delivery,2,46.94,0.0,36,completed
78253,14411,8341,2024-09-03 17:55:00,delivery,4,636.06,0.0,62,completed
78254,6721,11661,2024-11-28 12:19:00,dine_in,1,819.54,40.98,0,completed
78255,1971,10724,2024-10-13 19:07:00,delivery,4,533.16,0.0,40,completed
78256,12208,8612,2025-07-07 16:33:00,delivery,7,594.95,29.75,62,completed
78257,7213,11990,2024-09-10 11:46:00,takeaway,5,485.13,48.51,0,completed
78258,12186,2600,2025-03-15 10:18:00,takeaway,1,271.68,40.75,0,completed
78259,9035,11596,2025-10-05 22:21:00,app,4,139.81,13.98,0,completed
78260,4356,2893,2025-10-10 19:16:00,dine_in,8,323.93,32.39,0,completed
78261,13104,1070,2024-03-23 11:38:00,delivery,2,551.26,0.0,18,completed
78262,12952,6356,2024-09-28 19:19:00,delivery,5,46.94,0.0,74,completed
78263,7986,4524,2024-07-12 21:51:00,delivery,1,317.86,0.0,73,completed
78264,2307,6494,2024-04-30 23:29:00,dine_in,1,315.27,0.0,0,completed
78265,9810,6880,2024-06-16 18:57:00,dine_in,5,589.5,58.95,0,completed
78266,3959,6685,2024-05-13 17:59:00,delivery,5,858.55,0.0,12,completed
78267,8030,6631,2024-09-03 18:44:00,dine_in,3,189.32,9.47,0,completed
